# {"env_id": "PickbotReachOrientDoorHandle-v0", "t_start": 1565395107.2128944} 
r,l,t
0,32,59534.458133
0,35,59544.682911
1,2,59548.7728
1,29,59558.2342
0,5,59560.441351
0,14,59566.49963
0,56,59579.035991
0,16,59585.497125
0,35,59593.534268
0,10,59596.551597
0,33,59604.26061
0,32,59613.531526
0,50,59626.794518
0,17,59633.491467
0,41,59645.110261
0,2,59648.760928
0,18,59654.941391
0,11,59660.540981
1,2,59664.56913
1,28,59673.512365
0,39,59683.795006
0,17,59690.448388
1,2,59694.470723
0,28,59702.404498
0,13,59706.086977
0,41,59717.410893
0,15,59723.814818
1,2,59727.974547
0,30,59737.422709
0,10,59742.084354
0,1,59744.159957
0,51,59756.198228
0,30,59765.163772
0,23,59774.097518
0,38,59785.356646
1,2,59789.399281
1,28,59797.250144
0,43,59809.30728
0,39,59820.531994
0,11,59825.982969
0,9,59828.980476
0,11,59833.038278
0,23,59841.40044
1,2,59845.348411
0,13,59851.276393
0,32,59860.355975
0,1,59862.811376
0,47,59875.499346
0,2,59879.151367
0,21,59886.500689
0,295,60039.925406
0,3,60043.787343
0,22,60051.909287
0,38,60062.959969
1,2,60067.030401
0,23,60072.772095
0,33,60082.363464
0,9,60085.328496
0,12,60089.212103
0,2,60092.683477
0,32,60102.453717
1,2,60106.251523
0,35,60116.165559
0,43,60125.956037
0,22,60133.72233
0,5,60135.933716
0,16,60142.434835
0,37,60152.418339
0,50,60165.864857
0,40,60177.422778
1,2,60181.343347
1,2,60185.370566
0,20,60192.906353
1,2,60196.84041
0,23,60205.421422
1,1,60208.017261
0,29,60217.407573
0,29,60225.955105
1,2,60230.002128
0,26,60237.210766
0,47,60250.714866
0,6,60253.884054
0,34,60262.181514
1,2,60266.617321
1,2,60270.761967
0,28,60279.835382
0,9,60282.790236
0,14,60287.747157
0,16,60294.204362
0,17,60300.882493
0,39,60311.982792
0,19,60319.269156
0,42,60330.700778
0,16,60337.351039
0,55,60351.664498
0,12,60355.663583
0,16,60362.209365
0,27,60370.916393
0,43,60383.777543
0,29,60392.933257
0,22,60400.609663
0,20,60405.446479
1,2,60409.505415
0,28,60418.429564
0,13,60424.539244
0,11,60430.082979
0,16,60436.557649
0,19,60441.015134
0,42,60452.606933
0,54,60466.856307
0,17,60471.332724
0,33,60481.19822
0,33,60488.517756
0,2,60492.206511
0,17,60498.842166
0,16,60505.312438
1,2,60509.399142
1,28,60517.430608
0,1,60518.353358
0,11,60523.804993
0,12,60530.890049
1,1,60533.492445
0,42,60543.779768
0,9,60548.93153
0,49,60561.852099
0,55,60576.080468
0,2,60579.863699
0,28,60588.65252
0,26,60597.154125
0,56,60611.920484
0,39,60620.839009
0,12,60626.483697
0,30,60636.015266
0,52,60649.718352
0,16,60656.214509
0,26,60664.665005
0,37,60675.337401
0,2,60679.054574
0,16,60685.527464
0,31,60697.448372
0,20,60704.811739
0,26,60710.92469
0,35,60721.259511
0,13,60727.030505
0,16,60733.471169
0,36,60743.655804
0,23,60749.185339
1,2,60753.060905
0,14,60759.330658
0,16,60765.97437
1,2,60770.302877
0,34,60780.276991
0,25,60788.460771
0,16,60794.949058
0,31,60805.086416
0,30,60814.42064
0,22,60822.205232
0,45,60832.211337
1,2,60836.08108
0,16,60842.683787
1,2,60846.905939
0,23,60853.627676
0,36,60864.180174
0,34,60874.103133
0,29,60881.320175
0,34,60888.740022
0,18,60895.767592
1,2,60900.110521
0,33,60908.601619
0,22,60916.186731
1,2,60920.378596
0,1,60921.29817
0,17,60925.81414
0,26,60934.258809
0,28,60941.795837
1,2,60945.989193
1,29,60955.130954
0,39,60966.411556
0,39,60977.683073
0,17,60984.398114
0,21,60991.994761
0,16,60997.706083
1,2,61001.686168
0,6,61005.080485
0,14,61011.179777
0,11,61015.406055
0,14,61020.927167
0,34,61031.054852
0,33,61040.954747
0,29,61050.3475
0,9,61053.480805
1,2,61057.882685
0,24,61065.862032
0,46,61078.255272
1,4,61082.987574
0,24,61090.000798
0,21,61095.316186
0,32,61103.526747
1,3,61107.80156
1,1,61110.551874
0,28,61118.616034
0,48,61131.655699
0,1,61132.911906
0,29,61141.699102
0,14,61145.586783
1,2,61149.710534
1,2,61153.322184
0,21,61158.296388
1,2,61161.960897
0,28,61170.863852
0,52,61185.187745
0,17,61190.510242
1,2,61194.507229
1,2,61198.881113
1,1,61201.489684
0,47,61214.40204
0,16,61220.889071
0,16,61226.63461
0,42,61238.244462
0,49,61251.445663
0,18,61258.269316
0,2,61261.961338
0,40,61273.344576
0,29,61282.353045
0,14,61288.272563
1,2,61292.199943
0,25,61299.856054
1,2,61303.880092
0,1,61304.771221
1,2,61309.011638
0,45,61321.216221
0,20,61328.782129
1,2,61332.69503
1,2,61336.758866
1,2,61341.059723
1,28,61349.204925
1,27,61357.200891
1,2,61360.910605
0,5,61362.954835
0,15,61369.20418
0,5,61372.600564
0,23,61378.305149
0,44,61391.241815
0,24,61396.968128
0,41,61408.525635
0,8,61411.407584
0,29,61420.383568
0,48,61433.262343
1,2,61437.398062
0,28,61446.390306
0,35,61455.044345
0,43,61466.843016
1,2,61471.023582
0,16,61477.570254
0,17,61484.295976
0,33,61494.079437
0,18,61500.955566
0,17,61509.307129
0,37,61518.84319
1,2,61522.854474
0,47,61534.803995
0,40,61544.906028
1,2,61548.613266
0,2,61552.286477
0,31,61561.060853
0,25,61569.265728
0,22,61574.676399
0,17,61581.368354
0,52,61594.921632
0,34,61605.201332
0,2,61608.871701
0,16,61615.498602
0,30,61624.901807
0,24,61632.323108
0,21,61638.548109
0,46,61651.739658
1,2,61655.883958
0,36,61666.322829
0,46,61678.163892
0,3,61679.809353
0,29,61688.758598
0,48,61701.846383
0,25,61710.240675
0,41,61721.396294
0,46,61731.75842
1,2,61735.939256
0,27,61743.394226
0,21,61750.751603
0,16,61757.122594
0,39,61766.272303
0,13,61772.046716
1,2,61776.126085
0,17,61782.932168
0,50,61796.17871
1,2,61800.123744
0,44,61810.325763
0,17,61814.939842
1,2,61819.070266
0,21,61826.439065
0,9,61831.591294
0,33,61841.656593
0,45,61854.455226
0,37,61865.388201
1,2,61869.492592
0,29,61878.532534
0,16,61885.081732
0,22,61892.347958
0,18,61899.272296
0,52,61913.438752
0,30,61922.904398
0,43,61934.814755
0,55,61949.088496
0,2,61952.792119
0,6,61955.663723
0,31,61965.040585
0,16,61971.4094
0,23,61979.164378
0,43,61991.111444
0,1,61993.284709
0,22,62000.938169
0,37,62011.568162
0,43,62022.208589
1,2,62026.53907
0,17,62033.213616
0,23,62039.067742
0,53,62052.704667
0,38,62064.096573
0,17,62070.814415
0,37,62081.628284
0,18,62087.781373
0,2,62091.571399
0,34,62101.531802
0,49,62115.083555
0,14,62120.482941
0,19,62128.125248
0,45,62140.551955
0,22,62147.702376
0,47,62160.391038
0,13,62163.810687
0,18,62170.772723
0,16,62177.288191
1,1,62179.954361
1,8,62184.794819
0,17,62191.588341
0,26,62200.039663
0,39,62210.945111
0,30,62217.970491
0,17,62224.420064
0,16,62230.963504
0,51,62244.357965
0,7,62246.643928
0,37,62255.584847
0,11,62261.17348
1,2,62265.285819
0,29,62274.424596
0,10,62279.695083
0,2,62283.435526
0,38,62294.207821
1,2,62297.917746
0,46,62310.208634
0,38,62321.90084
0,34,62332.038691
0,30,62339.139983
0,23,62347.36032
0,2,62351.199605
0,44,62363.212477
0,27,62372.07614
0,30,62381.316296
0,16,62385.60064
0,18,62391.894671
0,58,62406.746832
1,2,62411.1934
0,25,62418.867015
0,16,62425.508201
0,18,62432.472336
0,6,62435.558865
0,16,62441.958749
0,45,62454.431706
0,41,62466.283695
0,15,62472.729966
0,10,62476.636549
0,39,62487.470714
0,5,62489.626223
0,22,62497.249972
0,29,62504.427686
0,34,62514.623108
0,36,62524.631464
0,26,62533.310887
0,18,62540.165886
0,27,62548.779306
1,2,62552.412723
1,2,62556.547804
0,36,62565.099837
1,2,62568.840003
0,19,62575.825733
0,20,62584.395724
0,16,62590.886463
0,19,62597.045017
0,38,62608.019409
1,2,62612.036412
0,28,62620.536808
0,22,62628.469796
0,34,62638.489118
0,22,62644.164812
0,19,62651.199697
0,37,62660.022542
0,22,62667.647949
0,28,62676.332587
1,2,62680.493075
0,2,62681.622111
0,31,62691.003858
0,29,62699.156579
0,37,62709.652529
0,2,62713.349974
0,24,62720.934958
0,19,62727.896408
0,52,62741.655536
0,17,62748.424703
0,30,62758.058905
0,16,62764.696375
1,2,62768.7229
0,16,62776.792291
0,39,62787.976991
0,29,62795.825469
0,16,62802.363462
0,22,62810.355324
0,46,62823.534602
0,44,62834.966949
1,2,62839.204881
0,15,62845.556031
0,20,62852.861954
0,43,62864.722048
0,21,62870.766088
0,20,62877.279412
1,2,62881.369419
1,29,62890.197456
0,1,62891.064966
0,53,62905.178258
0,42,62916.848652
0,16,62923.412776
0,24,62930.623249
0,24,62937.782925
0,14,62943.776867
1,2,62947.832728
1,2,62951.94725
0,52,62965.660634
0,48,62978.514678
0,46,62989.659982
1,2,62993.867276
0,11,62998.832585
0,53,63012.888011
0,11,63018.523206
0,44,63028.409689
0,33,63038.335222
0,29,63047.374092
0,29,63056.422068
0,11,63061.171984
0,50,63073.658066
0,27,63082.125843
0,14,63085.896664
0,21,63093.298531
0,23,63100.412985
1,2,63104.185139
0,16,63110.851756
0,17,63117.581011
0,22,63125.147869
1,4,63129.638555
0,28,63138.683952
0,47,63151.287229
0,14,63156.574556
0,18,63162.690533
0,21,63170.18722
0,2,63173.976301
0,30,63182.354631
0,33,63192.53295
0,51,63206.376413
0,24,63213.080709
0,26,63220.769415
0,32,63230.962003
0,24,63238.963772
0,14,63245.123881
0,38,63255.851486
0,18,63262.694986
0,16,63267.877259
0,39,63278.994029
0,41,63290.503421
0,5,63293.44787
0,16,63299.95746
0,24,63308.295596
0,32,63317.911776
0,16,63324.436367
0,16,63330.991405
0,25,63336.715808
0,26,63343.156133
0,22,63350.992766
0,59,63386.062959
1,2,63389.867554
0,2,63394.20352
0,40,63405.543855
0,19,63412.78004
1,1,63415.379633
0,28,63424.5208
0,23,63430.458699
1,2,63434.495502
0,41,63446.214207
0,19,63453.401122
0,54,63465.56961
0,38,63476.290096
0,22,63483.992242
1,2,63487.920467
0,8,63492.913603
0,2,63496.559798
1,2,63500.622601
1,2,63504.716247
0,35,63514.796425
1,2,63518.717831
0,2,63522.574217
0,16,63529.069798
0,30,63538.633611
0,21,63544.745193
0,2,63548.42662
0,28,63557.580848
1,2,63561.683673
0,54,63575.843497
1,2,63579.916531
1,2,63583.99743
0,30,63592.372994
0,28,63601.869334
0,16,63608.387368
1,2,63612.250679
0,34,63622.569734
0,9,63626.810508
0,26,63635.326204
1,2,63639.49037
0,26,63647.921808
0,6,63650.26134
0,35,63659.860325
1,2,63664.112689
0,28,63673.267704
0,17,63679.188173
0,45,63691.650705
0,50,63704.606466
0,8,63709.526841
0,42,63719.980536
0,35,63728.969997
0,57,63743.720236
0,40,63753.746253
1,2,63757.47788
0,35,63767.771531
0,47,63780.45262
0,48,63793.524659
0,42,63805.058933
0,34,63815.241128
1,2,63819.013642
0,27,63827.852548
1,2,63831.85204
0,51,63845.402628
0,19,63852.724371
1,2,63856.407178
0,31,63865.852876
0,28,63874.079714
0,2,63877.803337
0,44,63889.635658
0,14,63895.822245
0,39,63904.68416
0,5,63908.870138
0,35,63918.52568
1,2,63922.301771
0,27,63931.076318
1,2,63935.053056
1,2,63939.273675
0,1,63940.183271
0,28,63948.462963
0,19,63954.949077
0,54,63969.02753
0,13,63975.141829
0,24,63981.026975
0,40,63992.309685
0,52,64005.864202
0,37,64016.568259
0,14,64022.731259
0,18,64029.446245
0,33,64039.242625
0,30,64048.508929
0,16,64053.76246
0,32,64063.415495
0,14,64068.091085
0,23,64076.46811
0,34,64087.170289
0,32,64094.646997
1,2,64098.662534
0,51,64111.064538
0,34,64120.984901
0,2,64124.678456
0,39,64135.801764
0,12,64141.354264
0,22,64148.260939
0,19,64153.129707
0,2,64156.759303
1,1,64159.374199
0,28,64168.470388
0,35,64178.662933
0,22,64186.318618
0,47,64198.843378
0,20,64203.751413
0,27,64212.464382
0,16,64218.894412
0,28,64228.164233
0,24,64234.127713
0,2,64237.833627
0,44,64249.858963
0,16,64256.277263
0,32,64263.9904
0,13,64268.166206
0,49,64281.178627
0,31,64290.883892
0,27,64299.553381
1,2,64303.306395
0,28,64312.150237
0,25,64320.299724
1,2,64324.3307
1,2,64328.416727
0,38,64338.637156
0,4,64341.238529
0,45,64352.002457
0,48,64362.915806
0,30,64372.179088
0,26,64378.599464
0,2,64382.225851
1,2,64385.873986
0,16,64392.386179
0,15,64399.080248
0,14,64405.110334
0,16,64411.632227
1,2,64415.665651
0,29,64424.955302
0,26,64433.602214
0,3,64435.426207
0,24,64443.528279
0,16,64450.119681
0,33,64458.569242
0,28,64467.497305
0,43,64479.689743
0,37,64490.781063
0,22,64498.784559
0,32,64508.502924
0,30,64517.173721
0,36,64527.013216
0,31,64536.548928
0,9,64541.460682
0,21,64549.226645
0,33,64559.168268
0,29,64568.326948
0,29,64575.161063
0,37,64585.800083
0,28,64594.758904
0,33,64603.39053
0,16,64609.84682
0,31,64619.390705
0,33,64629.584164
1,2,64633.45987
1,2,64637.678075
0,5,64642.027453
0,16,64648.371572
0,9,64652.917991
0,17,64659.716665
0,25,64668.439654
1,2,64672.372841
1,2,64676.773312
1,2,64680.938774
1,8,64687.064177
0,33,64696.882345
1,2,64700.859763
0,42,64712.663808
0,51,64725.266053
0,24,64732.443649
0,50,64745.585062
0,24,64751.069968
0,36,64761.308889
0,13,64766.001337
0,30,64774.829811
0,30,64784.073715
1,2,64788.099401
0,16,64794.563109
0,19,64799.724983
0,49,64810.639554
0,10,64815.121663
1,2,64819.184188
1,2,64823.505213
0,36,64833.681722
0,29,64842.843302
0,12,64848.407465
0,24,64855.182078
0,42,64866.773933
0,13,64872.468214
0,35,64880.737708
0,33,64890.763759
0,29,64900.075966
0,32,64909.607494
0,32,64917.156324
0,32,64924.635303
0,16,64931.033964
0,38,64943.153476
0,46,64954.238792
0,13,64959.904363
0,29,64968.960471
0,37,64979.493541
1,2,64983.524931
1,27,64991.448937
1,28,65000.480894
0,1,65001.451319
0,8,65006.178033
0,17,65012.823292
0,40,65021.989228
0,27,65030.774713
0,46,65043.004395
0,21,65050.189884
0,25,65058.603969
1,2,65062.611481
1,27,65070.131995
0,34,65080.138628
1,2,65083.915982
1,2,65088.022168
1,2,65091.71763
0,14,65095.508076
0,36,65105.513288
0,17,65112.223314
0,33,65122.074071
0,17,65127.411602
0,45,65139.53462
1,2,65143.61683
0,16,65150.408907
0,37,65162.575137
0,13,65168.471339
1,2,65172.62747
0,1,65173.619603
0,10,65177.33377
0,55,65191.479973
0,41,65202.176966
0,18,65209.330204
0,30,65218.693127
0,14,65222.336598
0,49,65235.459725
0,51,65249.194653
1,2,65252.923087
0,16,65259.528554
0,18,65266.201527
0,18,65272.269545
0,36,65283.105006
0,34,65293.210047
0,13,65299.106266
0,12,65306.094847
0,25,65312.072403
0,14,65318.067812
0,24,65326.000052
0,42,65337.574191
0,32,65347.200644
0,43,65358.279356
0,23,65366.059369
0,12,65371.01841
0,28,65382.937883
0,43,65394.581085
0,28,65402.141248
0,21,65409.866686
0,43,65421.625568
0,16,65428.099572
0,18,65434.346932
0,36,65444.691237
1,2,65448.838109
1,29,65457.575659
1,2,65461.719991
0,24,65468.899093
0,42,65479.383745
0,16,65485.872121
0,1,65487.193413
0,22,65494.118656
0,25,65502.365469
0,29,65510.117215
0,32,65518.52833
0,16,65524.836655
1,2,65528.719153
0,3,65531.077574
0,50,65544.085244
0,16,65548.31789
1,2,65552.433562
0,35,65561.549223
0,30,65570.935291
0,16,65576.765004
1,2,65580.614507
0,26,65589.358536
0,41,65599.633706
0,22,65607.252322
0,29,65615.342905
1,2,65619.25213
0,6,65623.7762
0,19,65629.029605
1,2,65633.201945
1,2,65637.361196
0,30,65646.615887
0,38,65656.557177
0,40,65668.231652
0,7,65671.555647
0,35,65682.049866
0,21,65687.24815
0,20,65692.559628
0,46,65704.795703
0,13,65710.677575
0,18,65717.475051
0,21,65725.017557
0,29,65734.050811
0,19,65741.174727
0,16,65747.634176
0,14,65753.87361
0,22,65759.409222
0,30,65766.584728
1,2,65770.259949
0,28,65776.958725
0,44,65789.150629
1,2,65793.117094
0,2,65794.276408
0,10,65799.181394
0,15,65805.432385
0,33,65815.291303
0,50,65828.588228
0,53,65842.327152
0,24,65850.492014
0,17,65856.38668
0,20,65863.334666
0,16,65869.91647
0,35,65880.232519
0,27,65888.200959
0,31,65897.799246
0,29,65907.815687
0,23,65913.566519
0,57,65927.032476
0,30,65936.347207
0,42,65948.054347
0,28,65956.82533
0,27,65965.329178
0,61,65980.5014
0,39,65989.523145
1,2,65993.547121
0,47,66006.2709
0,16,66012.99892
0,13,66019.037671
0,49,66032.34094
0,33,66040.846135
0,29,66049.896021
0,36,66060.165254
0,24,66068.202051
0,16,66074.748448
0,25,66081.849684
0,17,66088.535083
0,34,66098.789804
0,20,66106.011492
0,9,66110.949624
0,18,66117.822354
0,49,66131.135909
0,8,66133.814304
1,2,66138.05804
1,12,66144.453803
1,2,66148.005002
0,3,66150.350073
0,16,66156.752738
0,25,66165.48373
1,2,66169.740549
1,23,66177.453822
0,57,66191.937352
1,2,66196.072279
0,15,66202.12471
0,31,66211.606497
0,36,66221.969578
1,2,66225.805771
1,2,66230.068618
0,30,66239.3579
0,27,66247.959583
0,18,66254.800515
0,31,66264.29553
0,17,66268.937511
0,19,66276.090533
0,22,66283.991722
0,44,66295.950313
0,16,66302.400271
0,48,66313.926007
0,23,66321.878269
1,2,66325.853062
1,2,66330.067986
0,42,66341.91043
0,37,66352.951639
0,42,66364.752464
0,6,66369.119613
0,39,66380.170138
0,34,66389.437378
0,29,66398.723927
1,2,66403.317264
0,34,66413.457121
0,11,66416.752034
0,44,66429.213224
0,16,66435.730584
0,40,66446.31304
0,1,66447.878759
0,23,66453.368361
0,23,66461.111758
0,36,66471.523159
0,2,66475.354587
0,38,66485.148834
0,8,66490.144587
0,24,66498.340225
0,18,66503.072559
0,22,66510.541615
0,17,66517.174312
1,2,66521.17863
0,51,66534.76192
0,19,66541.922891
0,2,66545.509011
0,6,66548.941518
0,39,66557.899359
0,17,66564.435244
0,2,66566.048149
0,32,66575.618414
0,29,66584.56657
0,25,66592.868436
1,2,66596.599692
0,43,66608.397956
0,28,66617.335452
0,50,66630.577475
0,48,66643.390882
0,5,66645.671659
0,23,66652.094547
0,53,66665.826778
0,22,66673.419734
0,20,66678.519336
0,13,66684.537226
0,38,66695.360696
0,32,66704.990597
0,20,66711.474762
0,11,66714.858532
0,29,66723.937437
0,52,66737.509027
0,40,66747.786216
0,19,66754.967172
0,24,66761.301206
0,21,66766.628721
0,26,66775.104341
0,33,66784.843133
0,19,66790.183019
0,24,66797.415377
0,49,66809.01329
1,2,66812.957786
1,28,66822.152347
0,47,66834.792626
0,2,66838.504133
0,53,66852.773084
1,2,66856.588824
0,17,66863.646553
0,15,66869.690287
0,10,66873.600871
0,11,66877.026213
0,45,66889.54551
1,2,66893.603056
0,58,66908.708919
0,35,66917.078872
0,20,66924.521359
0,18,66931.464756
0,21,66938.97179
1,2,66942.943099
0,34,66951.954003
0,21,66959.341583
0,32,66968.9443
1,2,66972.814814
0,37,66983.74344
0,22,66991.508116
0,18,66998.43818
0,39,67009.393716
0,27,67020.835294
0,1,67022.035262
0,48,67034.556318
0,17,67040.49974
0,14,67046.62149
1,2,67050.689184
0,29,67059.969803
0,35,67068.29933
0,2,67070.578559
0,30,67079.782053
0,17,67086.554413
1,2,67090.636034
0,8,67093.374315
0,28,67102.128313
0,36,67112.426014
0,34,67122.554008
1,2,67126.444469
0,45,67139.184018
0,53,67150.989936
0,33,67160.875116
0,16,67167.383695
0,14,67173.57581
0,35,67182.652615
0,53,67196.594224
0,50,67209.997212
0,23,67217.849689
0,22,67223.373242
0,42,67236.320046
1,2,67240.138999
0,22,67247.195073
1,2,67251.306414
1,29,67260.810458
0,32,67270.704088
0,22,67276.316004
0,31,67285.799047
0,27,67294.620675
0,17,67301.24548
0,27,67309.355918
0,34,67319.426992
0,43,67331.415153
0,44,67341.344172
0,46,67353.149165
0,29,67362.480017
1,2,67366.177304
1,1,67368.30154
0,30,67377.600603
0,2,67381.237947
0,49,67394.276893
0,22,67403.314859
0,2,67407.850617
0,39,67419.403836
0,4,67422.155182
0,2,67425.876986
0,15,67431.893618
0,28,67440.438925
0,6,67444.746341
0,22,67452.430807
0,19,67459.320815
1,2,67463.318701
0,5,67465.355395
0,12,67470.92275
0,12,67476.624427
1,2,67479.308856
0,42,67490.835418
0,10,67496.195847
0,13,67501.979855
0,31,67511.522038
0,39,67521.871301
0,15,67525.999554
0,30,67535.238252
0,29,67544.38189
0,37,67553.554278
0,13,67557.202939
0,22,67562.89988
0,2,67565.26132
0,53,67578.91475
0,29,67587.932307
1,2,67592.016593
1,29,67601.505065
0,18,67608.324195
0,5,67610.995097
0,2,67613.161341
0,35,67621.405966
0,16,67627.73092
0,19,67634.743849
0,12,67640.782245
0,1,67644.034183
0,1,67647.665504
1,2,67651.763291
0,24,67660.427299
0,46,67673.104983
0,40,67684.414034
0,33,67691.993695
0,10,67697.184922
1,2,67701.213326
0,1,67702.221189
0,20,67708.224435
1,2,67711.984392
1,40,67722.267086
1,38,67732.63094
0,2,67733.843695
0,33,67743.636707
0,36,67754.26373
1,2,67758.157166
0,9,67763.347675
0,30,67771.924625
0,18,67779.020281
0,4,67783.241345
1,2,67787.207345
0,28,67796.42301
0,27,67805.598455
0,17,67810.041273
0,24,67820.04123
1,2,67824.048405
1,28,67831.405461
0,26,67839.82753
0,29,67847.550149
0,17,67854.479754
0,19,67861.789132
0,30,67871.236927
0,46,67883.872572
0,30,67892.009353
0,48,67904.822742
0,10,67910.041873
1,1,67912.574605
0,2,67916.222665
0,17,67923.000459
0,31,67932.296535
0,45,67944.565695
0,33,67953.422993
1,2,67957.531058
0,1,67958.458235
0,25,67968.041745
1,1,67970.6566
1,28,67978.848027
0,2,67982.580771
0,16,67988.446139
1,2,67992.603586
1,30,68001.77157
0,16,68008.200585
0,40,68019.316696
0,38,68030.208432
0,26,68038.944285
0,12,68043.277105
1,3,68047.564905
0,41,68059.151759
0,33,68067.096752
0,37,68077.554708
0,17,68084.21404
0,9,68089.339824
0,32,68098.875786
0,56,68113.315514
1,2,68117.446972
0,38,68128.293153
0,32,68136.745145
1,2,68140.886211
1,2,68144.930528
0,1,68145.861919
0,16,68152.425473
0,27,68159.832662
0,18,68166.835863
0,26,68173.310987
0,47,68185.995118
0,32,68195.833748
0,36,68206.234718
0,24,68214.15659
0,44,68226.206302
0,3,68231.564984
0,36,68242.279252
0,16,68248.749921
0,24,68256.794783
0,13,68262.609634
0,22,68270.114245
0,33,68283.547449
1,1,68285.931282
0,28,68293.828642
0,40,68303.014545
0,36,68313.27788
1,2,68317.449266
0,1,68318.456908
0,45,68329.733567
0,15,68335.981601
0,39,68346.854943
0,17,68352.657648
0,45,68364.897045
0,26,68371.95677
0,21,68379.286823
0,13,68384.927254
0,17,68391.555144
0,19,68398.637618
0,19,68405.079306
1,2,68409.305306
0,53,68423.109234
0,54,68437.244032
0,2,68438.775081
0,23,68446.149036
0,42,68457.915041
1,2,68461.901178
0,40,68473.274217
0,23,68479.147007
0,16,68485.873742
0,19,68492.839123
0,17,68499.488153
0,12,68505.175638
0,1,68506.197482
1,2,68510.217324
0,2,68513.809872
0,35,68523.834699
0,16,68530.260221
1,2,68534.383978
1,2,68538.510173
0,2,68542.40568
0,11,68547.91445
0,17,68554.666441
1,2,68558.814259
0,1,68559.790908
0,28,68569.220441
0,57,68584.178553
0,21,68591.660961
0,8,68596.386298
0,18,68603.22822
1,2,68607.206205
0,42,68620.310696
0,6,68623.530205
0,22,68629.742752
1,16,68636.147269
0,12,68641.823722
0,31,68651.277957
1,1,68653.959334
0,28,68662.80987
0,48,68675.642893
1,2,68679.636262
0,15,68685.893605
1,2,68689.709818
0,27,68698.340698
0,35,68708.606521
0,32,68718.382467
0,16,68723.463122
0,23,68731.174508
0,53,68746.441812
0,28,68754.075596
0,22,68761.788444
0,17,68768.59536
0,31,68778.240627
0,52,68791.805441
0,34,68801.339131
0,20,68808.557978
0,10,68813.75691
0,22,68821.241619
1,2,68825.377953
0,15,68831.657034
0,33,68841.914963
0,36,68852.180619
0,22,68859.999678
0,30,68869.306247
0,17,68876.066508
0,2,68879.619384
0,2,68883.277162
0,15,68887.481474
0,33,68898.247216
0,38,68908.910793
0,49,68924.04165
0,15,68930.172215
0,48,68941.857381
0,20,68947.938642
0,70,68975.359846
0,31,68984.6463
0,54,68997.852091
0,9,69002.31478
0,31,69010.799734
0,42,69022.483897
0,15,69028.887161
0,50,69041.155065
0,28,69050.090582
1,2,69054.310441
0,10,69059.38527
0,8,69062.16137
0,15,69068.343493
0,2,69071.981354
0,19,69078.25593
0,16,69082.883105
0,32,69092.516425
0,57,69107.126892
0,34,69117.359855
0,30,69126.576285
0,52,69140.525836
0,47,69153.377552
0,44,69165.579267
1,2,69169.574069
1,29,69178.587278
0,2,69182.220883
0,16,69188.641883
0,40,69199.875831
1,2,69203.529135
0,16,69207.751758
0,2,69211.410847
0,35,69221.671005
1,2,69225.536341
0,2,69229.357112
0,34,69239.458651
0,12,69245.063081
1,2,69249.241626
0,29,69258.43213
0,27,69267.060883
0,24,69275.017065
1,2,69279.279382
1,20,69286.30688
0,34,69296.868655
0,26,69304.904643
1,2,69308.814982
0,19,69313.649747
0,42,69325.356603
0,2,69326.896913
0,49,69340.593224
0,41,69351.973292
0,7,69354.771285
0,22,69360.411745
0,26,69369.454155
0,45,69381.572273
0,37,69392.430446
0,12,69398.121525
0,10,69402.748779
0,10,69408.004853
1,2,69412.888871
1,2,69417.016949
1,1,69419.708037
0,31,69429.58065
0,36,69440.216923
0,27,69447.962373
0,28,69456.908504
0,8,69459.542036
0,9,69464.382652
0,20,69470.454206
0,26,69478.120705
0,28,69487.3058
0,41,69498.577979
0,27,69507.231481
0,7,69510.096315
0,36,69520.996536
0,24,69527.03577
0,2,69530.720089
1,2,69534.883734
0,15,69541.222701
0,19,69548.107296
0,43,69559.468915
0,48,69572.442271
0,33,69582.651599
0,16,69589.061312
0,41,69600.362746
0,43,69612.564437
0,4,69615.01297
0,3,69618.885683
0,32,69628.587669
0,33,69638.582779
0,24,69646.609833
0,39,69657.689293
0,32,69667.410743
0,8,69672.24138
0,42,69684.191807
0,38,69696.500482
0,12,69700.050451
0,16,69706.539008
0,24,69714.529129
0,47,69728.734461
0,28,69737.619281
0,2,69741.335956
0,51,69754.712065
0,20,69761.442505
0,47,69772.280936
1,2,69776.250478
0,30,69784.716031
0,17,69791.386796
0,37,69802.067894
0,44,69814.606482
1,2,69818.686415
0,37,69827.234111
0,48,69838.034947
1,1,69840.492888
0,1,69841.449365
0,20,69848.830465
0,52,69862.131348
0,31,69870.36076
0,48,69883.191874
1,2,69886.909647
0,10,69889.97004
1,2,69893.962019
0,2,69897.557782
0,20,69904.830284
0,2,69908.693589
0,20,69917.144736
0,51,69930.920352
0,28,69937.666832
0,7,69939.81527
0,39,69951.244428
0,16,69958.032367
0,19,69963.794845
0,16,69970.212783
0,5,69974.511293
0,37,69985.15214
0,17,69991.791051
0,49,70004.783934
0,22,70012.511328
0,34,70022.69548
1,2,70026.391495
0,9,70031.434512
0,16,70038.028363
0,4,70042.045786
1,2,70046.30523
1,10,70051.866171
0,50,70065.615691
0,14,70070.44042
1,20,70077.543443
1,2,70081.615665
0,13,70087.370893
0,24,70095.999019
0,54,70110.177009
0,35,70120.519287
0,21,70125.681003
0,14,70131.748374
1,2,70135.88664
1,2,70139.568682
